JumlahPendapatan,Income_Per_Capita,Income_Diversity,Dual_Income_Household,Has_Other_Income,Has_Working_Children,Umur,Total_Household_Members,Dependency_Ratio,Year_Index,Poverty_Escape_Status_Based,Poverty_Escape_Income_Based,Poverty_Escape_Combined,Jantina_L,Jantina_P,Jantina_nan,DAERAH_BB,DAERAH_BL,DAERAH_KL,DAERAH_KM,DAERAH_KP,DAERAH_KS,DAERAH_LW,DAERAH_PD,DAERAH_PS,DAERAH_PT,DAERAH_SK,DAERAH_YN,DAERAH_nan,Age_Category_Young,Age_Category_Middle_Age,Age_Category_Mature,Age_Category_Senior,Age_Category_nan,Income_Category_Extreme_Poor,Income_Category_Poor,Income_Category_Low_Income,Income_Category_Above_Threshold,Income_Category_nan,JumlahPendapatan_scaled,Income_Per_Capita_scaled,Umur_scaled,Total_Household_Members_scaled,Dependency_Ratio_scaled
650.0,325.0,0,0,0,0,61,2,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.2070248011605833,0.207547284357294,0.2509500309968188,-0.5059789008095172,-0.41341105005208845
998.13,249.5325,0,0,0,0,42,4,3.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5363220254024678,-0.19774807971704053,-1.0493678383498322,0.5473786220548151,0.702450183876701
200.0,200.0,0,0,0,0,76,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,1.2775167699547012,-1.0326576622416834,-0.9713416670164832
400.0,200.0,0,0,0,0,70,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.4637605038865436,0.8668900743715483,-0.5059789008095172,-0.41341105005208845
700.0,116.66666666666667,0,0,0,0,56,6,5.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,-0.9112990293824352,-0.091238881989142,1.6007361449191475,1.8183114178054907
250.0,250.0,0,0,0,0,71,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.19523738858900858,0.9353278569687404,-1.0326576622416834,-0.9713416670164832
1300.0,216.66666666666666,0,0,0,0,43,6,5.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.1808918887712903,-0.37425279878736534,-0.9809300557526401,1.6007361449191475,1.8183114178054907
250.0,125.0,0,0,0,0,73,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.8665451768328462,1.0722034221631247,-0.5059789008095172,-0.41341105005208845
1500.0,375.0,0,0,0,0,49,4,3.0,2,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.6079431779810975,0.47607039965482906,-0.5703033601694871,0.5473786220548151,0.702450183876701
450.0,450.0,0,0,0,0,69,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.6340760903703906,0.8788550726011316,0.7984522917743561,-1.0326576622416834,-0.9713416670164832
600.0,200.0,1,0,1,0,41,3,2.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.3137876234630351,-0.4637605038865436,-1.1178056209470244,0.020699860622648922,0.1445195669123063
2440.19,488.038,1,1,0,0,46,5,2.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.6154899359919415,1.0831367177948845,-0.7756167079610636,1.0740573834869813,0.1445195669123063
600.0,200.0,0,0,0,0,41,3,2.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.3137876234630351,-0.4637605038865436,-1.1178056209470244,0.020699860622648922,0.1445195669123063
100.0,100.0,0,0,0,0,78,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.3814158464875532,-1.0008067344816138,1.4143923351490855,-1.0326576622416834,-0.9713416670164832
1100.0,220.0,0,0,0,0,41,5,4.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7538405995614831,-0.35635125776752963,-1.1178056209470244,1.0740573834869813,1.260380800841096
1300.0,650.0,0,0,0,0,58,2,1.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.1808918887712903,1.9529475337912718,0.04563668320524232,-0.5059789008095172,-0.41341105005208845
700.0,350.0,0,0,0,0,71,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.1002619788581315,0.34180884200606154,0.9353278569687404,-0.5059789008095172,-0.41341105005208845
600.0,300.0,0,0,0,0,56,2,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.3137876234630351,0.07328572670852647,-0.091238881989142,-0.5059789008095172,-0.41341105005208845
50.0,50.0,0,0,0,0,78,1,0.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.4881786687900052,-1.2693298497791488,1.4143923351490855,-1.0326576622416834,-0.9713416670164832
300.0,300.0,0,0,0,0,70,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,0.8668900743715483,-1.0326576622416834,-0.9713416670164832
900.0,450.0,0,0,0,0,65,2,1.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.3267893103516758,0.8788550726011316,0.5247011613855874,-0.5059789008095172,-0.41341105005208845
1100.0,275.0,0,0,0,0,68,4,3.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.7538405995614831,-0.06097583094024105,0.7300145091771639,0.5473786220548151,0.702450183876701
850.0,425.0,0,0,0,0,76,2,1.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.22002648804922395,0.7445935149523641,1.2775167699547012,-0.5059789008095172,-0.41341105005208845
1050.0,262.5,0,0,0,0,42,4,3.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6470777772590313,-0.12810660976462482,-1.0493678383498322,0.5473786220548151,0.702450183876701
300.0,300.0,0,0,0,0,49,1,0.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,-0.5703033601694871,-1.0326576622416834,-0.9713416670164832
200.0,100.0,0,0,0,0,66,2,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-1.0008067344816138,0.5931389439827797,-0.5059789008095172,-0.41341105005208845
200.0,100.0,0,0,0,0,72,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-1.0008067344816138,1.0037656395659327,-0.5059789008095172,-0.41341105005208845
1000.0,142.85714285714286,0,0,0,0,41,7,6.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,-0.7706440642265837,-1.1178056209470244,2.127414906351314,2.376242034769885
1260.58,252.11599999999999,1,1,0,0,44,5,2.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0967200796680372,-0.18387349034961697,-0.9124922731554479,1.0740573834869813,0.1445195669123063
200.0,200.0,0,0,0,0,67,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,0.6615767265799718,-1.0326576622416834,-0.9713416670164832
300.0,150.0,1,0,1,0,89,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,-0.7322836191840787,2.1672079437181995,-0.5059789008095172,-0.41341105005208845
929.0,929.0,1,1,0,0,54,1,0.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.38871174728709784,3.4513065171515174,-0.22811444718352633,-1.0326576622416834,-0.9713416670164832
1500.0,214.28571428571428,0,0,0,0,44,7,6.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.6079431779810975,-0.3870396138015337,-0.9124922731554479,2.127414906351314,2.376242034769885
200.0,200.0,0,0,0,0,65,1,0.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,0.5247011613855874,-1.0326576622416834,-0.9713416670164832
250.0,250.0,0,0,0,0,45,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.0611273795801979,-0.19523738858900858,-0.8440544905582558,-1.0326576622416834,-0.9713416670164832
650.0,325.0,1,0,0,1,73,2,0.5,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.2070248011605833,0.207547284357294,1.0722034221631247,-0.5059789008095172,-0.6923763585342858
800.0,800.0,1,1,0,0,72,1,0.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.11326366574677214,2.758516879683877,1.0037656395659327,-1.0326576622416834,-0.9713416670164832
1000.0,500.0,1,0,0,1,43,2,0.5,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,1.1473781878986666,-0.9809300557526401,-0.5059789008095172,-0.6923763585342858
1350.0,270.0,0,0,0,0,48,5,4.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.2876547110737422,-0.08782814246999456,-0.6387411427666793,1.0740573834869813,1.260380800841096
1100.0,366.6666666666667,1,0,1,0,50,3,2.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7538405995614831,0.43131654710524,-0.501865577572295,0.020699860622648922,0.1445195669123063
380.0,380.0,0,0,0,0,63,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.7835440415938232,0.5029227111845825,0.3878255961912031,-1.0326576622416834,-0.9713416670164832
150.0,150.0,0,0,0,0,82,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.2746530241851015,-0.7322836191840787,1.6881434655378542,-1.0326576622416834,-0.9713416670164832
1800.0,200.0,1,0,0,1,50,9,4.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.2485201117958087,-0.4637605038865436,-0.501865577572295,3.1807724292156463,1.260380800841096
1100.0,183.33333333333334,0,0,0,0,37,6,5.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7538405995614831,-0.5532682089857219,-1.3915567513357932,1.6007361449191475,1.8183114178054907
950.0,316.6666666666667,1,0,0,1,68,3,1.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.4335521326541276,0.16279343180770492,0.7300145091771639,0.020699860622648922,-0.41341105005208845
300.0,150.0,0,0,0,0,73,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,-0.7322836191840787,1.0722034221631247,-0.5059789008095172,-0.41341105005208845
950.0,237.5,1,0,1,0,30,4,3.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.4335521326541276,-0.26236816741339236,-1.8706212295161382,0.5473786220548151,0.702450183876701
250.0,250.0,1,0,0,1,68,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.19523738858900858,0.7300145091771639,-1.0326576622416834,-0.9713416670164832
500.0,166.66666666666666,1,0,0,1,53,3,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.5273132680679388,-0.6427759140849004,-0.2965522297807185,0.020699860622648922,-0.41341105005208845
1000.0,200.0,0,0,0,0,37,5,4.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,-0.4637605038865436,-1.3915567513357932,1.0740573834869813,1.260380800841096
1600.0,228.57142857142858,0,0,0,0,43,7,6.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.8214688225860012,-0.3103187237165235,-0.9809300557526401,2.127414906351314,2.376242034769885
500.0,500.0,0,0,0,0,66,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5273132680679388,1.1473781878986666,0.5931389439827797,-1.0326576622416834,-0.9713416670164832
700.0,350.0,0,0,0,0,53,2,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,0.34180884200606154,-0.2965522297807185,-0.5059789008095172,-0.41341105005208845
550.0,183.33333333333334,0,0,0,0,56,3,2.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.42055044576548695,-0.5532682089857219,-0.091238881989142,0.020699860622648922,0.1445195669123063
1300.0,260.0,0,0,0,0,52,5,4.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.1808918887712903,-0.14153276552950156,-0.3649900123779106,1.0740573834869813,1.260380800841096
1500.0,300.0,0,0,0,0,44,5,4.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.6079431779810975,0.07328572670852647,-0.9124922731554479,1.0740573834869813,1.260380800841096
100.0,100.0,0,0,0,0,57,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-1.3814158464875532,-1.0008067344816138,-0.022801099391949842,-1.0326576622416834,-0.9713416670164832
200.0,200.0,0,0,0,0,78,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,1.4143923351490855,-1.0326576622416834,-0.9713416670164832
1500.0,250.0,0,0,0,0,43,6,5.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.6079431779810975,-0.19523738858900858,-0.9809300557526401,1.6007361449191475,1.8183114178054907
900.0,300.0,0,0,0,0,57,3,2.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.3267893103516758,0.07328572670852647,-0.022801099391949842,0.020699860622648922,0.1445195669123063
450.0,112.5,0,0,0,0,53,4,3.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.6340760903703906,-0.9336759556572299,-0.2965522297807185,0.5473786220548151,0.702450183876701
1300.0,216.66666666666666,0,0,0,0,66,6,5.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.1808918887712903,-0.37425279878736534,0.5931389439827797,1.6007361449191475,1.8183114178054907
100.0,100.0,0,0,0,0,55,1,0.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-1.3814158464875532,-1.0008067344816138,-0.15967666458633417,-1.0326576622416834,-0.9713416670164832
300.0,300.0,0,0,0,0,71,1,0.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,0.9353278569687404,-1.0326576622416834,-0.9713416670164832
900.0,150.0,0,0,0,0,35,6,5.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3267893103516758,-0.7322836191840787,-1.5284323165301774,1.6007361449191475,1.8183114178054907
1500.0,375.0,0,0,0,0,52,4,3.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.6079431779810975,0.47607039965482906,-0.3649900123779106,0.5473786220548151,0.702450183876701
700.0,233.33333333333334,0,0,0,0,55,3,2.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,-0.2847450936881869,-0.15967666458633417,0.020699860622648922,0.1445195669123063
250.0,125.0,0,0,0,0,70,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.8665451768328462,0.8668900743715483,-0.5059789008095172,-0.41341105005208845
400.0,400.0,0,0,0,0,52,1,0.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.7408389126728424,0.6103319573035966,-0.3649900123779106,-1.0326576622416834,-0.9713416670164832
500.0,166.66666666666666,0,0,0,0,44,3,2.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.5273132680679388,-0.6427759140849004,-0.9124922731554479,0.020699860622648922,0.1445195669123063
300.0,75.0,0,0,0,0,35,4,3.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.954364557277746,-1.1350682921303812,-1.5284323165301774,0.5473786220548151,0.702450183876701
850.0,141.66666666666666,0,0,0,0,34,6,5.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.22002648804922395,-0.7770374717336679,-1.5968700991273697,1.6007361449191475,1.8183114178054907
1100.0,275.0,0,0,0,0,46,4,3.0,2,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7538405995614831,-0.06097583094024105,-0.7756167079610636,0.5473786220548151,0.702450183876701
350.0,38.888888888888886,0,0,0,0,49,9,8.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.8476017349752942,-1.329001653178601,-0.5703033601694871,3.1807724292156463,3.4921032686986746
500.0,166.66666666666666,0,0,0,0,52,3,2.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.5273132680679388,-0.6427759140849004,-0.3649900123779106,0.020699860622648922,0.1445195669123063
500.0,100.0,0,0,0,0,50,5,4.0,2,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.5273132680679388,-1.0008067344816138,-0.501865577572295,1.0740573834869813,1.260380800841096
600.0,300.0,0,0,0,0,63,2,1.0,2,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.3137876234630351,0.07328572670852647,0.3878255961912031,-0.5059789008095172,-0.41341105005208845
700.0,350.0,1,0,0,1,59,2,0.5,2,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,0.34180884200606154,0.11407446580243448,-0.5059789008095172,-0.6923763585342858
200.0,100.0,0,0,0,0,71,2,1.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-1.0008067344816138,0.9353278569687404,-0.5059789008095172,-0.41341105005208845
1000.0,200.0,0,0,0,0,60,5,4.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,-0.4637605038865436,0.18251224839962665,1.0740573834869813,1.260380800841096
200.0,200.0,0,0,0,0,65,1,0.0,2,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,0.5247011613855874,-1.0326576622416834,-0.9713416670164832
300.0,100.0,0,0,0,0,60,3,2.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.954364557277746,-1.0008067344816138,0.18251224839962665,0.020699860622648922,0.1445195669123063
466.66,155.55333333333334,0,0,0,0,62,3,2.0,2,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5985027179792136,-0.7024596518450325,0.31938781359401097,0.020699860622648922,0.1445195669123063
500.0,500.0,0,0,0,0,46,1,0.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.5273132680679388,1.1473781878986666,-0.7756167079610636,-1.0326576622416834,-0.9713416670164832
1500.0,187.5,0,0,0,0,36,8,7.0,2,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.6079431779810975,-0.5308912827109273,-1.4599945339329852,2.65409366778348,2.93417265173428
700.0,140.0,0,0,0,0,35,5,4.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.1002619788581315,-0.7859882422435857,-1.5284323165301774,1.0740573834869813,1.260380800841096
1000.0,500.0,1,0,0,1,48,2,0.5,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,1.1473781878986666,-0.6387411427666793,-0.5059789008095172,-0.6923763585342858
600.0,200.0,1,0,0,1,60,3,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.3137876234630351,-0.4637605038865436,0.18251224839962665,0.020699860622648922,-0.41341105005208845
800.0,400.0,1,0,0,1,64,2,0.5,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.11326366574677214,0.6103319573035966,0.4562633787883953,-0.5059789008095172,-0.6923763585342858
692.99,346.495,1,0,0,1,50,2,0.5,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.11523012654493522,0.32298537162370433,-0.501865577572295,-0.5059789008095172,-0.6923763585342858
840.0,420.0,1,0,0,1,60,2,0.5,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.1986739235887336,0.7177412034226106,0.18251224839962665,-0.5059789008095172,-0.6923763585342858
750.0,187.5,0,0,0,0,41,4,3.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0065008434443203245,-0.5308912827109273,-1.1178056209470244,0.5473786220548151,0.702450183876701
250.0,250.0,0,0,0,0,46,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-1.0611273795801979,-0.19523738858900858,-0.7756167079610636,-1.0326576622416834,-0.9713416670164832
700.0,350.0,0,0,0,0,55,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,0.34180884200606154,-0.15967666458633417,-0.5059789008095172,-0.41341105005208845
400.0,133.33333333333334,1,0,0,1,78,3,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.821791324283257,1.4143923351490855,0.020699860622648922,-0.41341105005208845
1100.0,220.0,0,0,0,0,58,5,4.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7538405995614831,-0.35635125776752963,0.04563668320524232,1.0740573834869813,1.260380800841096
500.0,166.66666666666666,1,0,0,1,55,3,1.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.5273132680679388,-0.6427759140849004,-0.15967666458633417,0.020699860622648922,-0.41341105005208845
1000.0,333.3333333333333,0,0,0,0,38,3,2.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,0.25230113690688305,-1.323118968738601,0.020699860622648922,0.1445195669123063
800.0,200.0,0,0,0,0,68,4,3.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.11326366574677214,-0.4637605038865436,0.7300145091771639,0.5473786220548151,0.702450183876701
1600.0,266.6666666666667,0,0,0,0,38,6,5.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.8214688225860012,-0.10572968348983013,-1.323118968738601,1.6007361449191475,1.8183114178054907
1000.0,250.0,0,0,0,0,49,4,3.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,-0.19523738858900858,-0.5703033601694871,0.5473786220548151,0.702450183876701
600.0,300.0,0,0,0,0,72,2,1.0,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.3137876234630351,0.07328572670852647,1.0037656395659327,-0.5059789008095172,-0.41341105005208845
